element_type,osmid,barrier,name,geometry,source,created_by,access,addr:city,addr:street,wikidata,wikipedia,wheelchair,highway,source:date,source:name,alt_name,amenity,fee,layer,parking,addr:housenumber,addr:postcode,note,opening_hours,url,operator,leisure,natural,addr:country,website,description,check_date,height,historic,nodes,name:en,name:it,name:ko,name:pl,name:ru,old_name,name:etymology:wikidata,place,postal_code,surface,landuse,name:es,source:name:en,check_date:opening_hours,contact:phone,designation,name:1983-2016,fence_type,lit,addr:unit,loc_name,addr:housename,property,noname,building,area,name:2023-10-09-,internet_access,fixme,source:old_name,nohousenumber,smoothness,park,note:es,start_date,bench,source:geometry,source:geometry:date,ways,type,tourism,old_name:-2018,old_name:2018-2019,phone,name:ca,source:opening_hours,contact:facebook
way,558361263,,,"POLYGON ((-3.6948277 40.4025114, -3.6946504 40.4024974, -3.6946517 40.4024642, -3.6942383 40.4024376, -3.6941968 40.4027636, -3.6941136 40.4027765, -3.694105 40.4028858, -3.6941957 40.4028942, -3.6941971 40.4029202, -3.6947844 40.4029523, -3.6948277 40.4025114))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5384420549, 5384420547, 5384420548, 5384420554, 5384420553, 5384420552, 318870610, 5384420555, 2472118888, 5384420550, 5384420549]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558469947,,,"POLYGON ((-3.7429836 40.3873292, -3.7428601 40.3872963, -3.7428648 40.3872459, -3.7428278 40.3872197, -3.7428063 40.3871899, -3.7428256 40.3870048, -3.743167 40.3871563, -3.7429836 40.3873292))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5385562302, 5385562303, 3380588846, 1097356904, 5469861966, 4066566743, 5385562304, 5385562302]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558470669,,Estatua de la Paloma,"POLYGON ((-3.7452023 40.3873152, -3.7449692 40.3873125, -3.745069 40.3875761, -3.7452023 40.3873152))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5385588623, 5385588624, 5385588625, 5385588623]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558470744,,Glorieta del Ejército,"POLYGON ((-3.7449974 40.3876852, -3.7446538 40.3877596, -3.7448508 40.387932, -3.7450202 40.3879023, -3.7449974 40.3876852))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5385589343, 5385589344, 5385589345, 5385589346, 5385589343]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558471892,,,"POLYGON ((-3.7349897 40.3876483, -3.7347945 40.3875021, -3.7350202 40.3873306, -3.7352108 40.3874578, -3.7349897 40.3876483))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[1836807793, 1836807780, 301890911, 5385622422, 1836807793]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558471923,,,"POLYGON ((-3.7362031 40.3881259, -3.7356593 40.3881382, -3.7360386 40.3877624, -3.7362031 40.3881259))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[301999741, 301884935, 1105695042, 301999741]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558555596,,Plaza Valle de Oro,"POLYGON ((-3.7290836 40.3871872, -3.72883 40.3871541, -3.728793 40.387295, -3.7287837 40.3873527, -3.7287414 40.387348, -3.7287522 40.3872988, -3.7286302 40.3872815, -3.7285692 40.3875622, -3.7286398 40.3875703, -3.7286353 40.3875904, -3.728601 40.3877423, -3.7283863 40.3877148, -3.7283986 40.3876595, -3.7284768 40.3876696, -3.7284926 40.3875984, -3.7283028 40.3875738, -3.7281157 40.3875491, -3.728102 40.3876201, -3.7281763 40.3876304, -3.7281635 40.3876841, -3.728089 40.387676, -3.7280717 40.3877446, -3.7278835 40.3877086, -3.7279636 40.3874236, -3.7280257 40.3874312, -3.7281038 40.3871487, -3.728135 40.3871532, -3.7281747 40.3870074, -3.7282073 40.3869835, -3.7283477 40.387005, -3.7283305 40.3870792, -3.7284999 40.3871019, -3.728483 40.387168, -3.7286708 40.387196, -3.7286878 40.3871298, -3.7285224 40.3871049, -3.7285395 40.3870307, -3.7283747 40.3870086, -3.7283925 40.3869399, -3.7282 40.3869109, -3.7281163 40.386898, -3.7282099 40.3867898, -3.7286062 40.3869548, -3.7286472 40.3869016, -3.7287119 40.3868247, -3.7291151 40.3870424, -3.7290836 40.3871872))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4121020042, 4121020051, 4121020050, 4121020065, 4121020064, 4121020063, 4121020062, 4121020061, 7036308974, 11700608451, 7036308975, 7036392385, 7036308984, 7036308983, 7036308970, 7315012387, 7036308982, 7036308981, 7036308980, 7036308979, 7036308978, 7036308977, 4118624733, 4118624734, 4118624738, 4118624737, 4118624742, 4118624741, 7036308971, 4118628171, 4118628172, 4118628165, 4118628166, 4118628167, 4118628168, 4118628169, 5436252147, 5436252146, 5436252145, 5436252144, 5436252143, 5436252142, 5436252141, 4092716418, 4092716417, 4121020043, 4121020042]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558555597,,Plaza del Centro Sociocultural Oporto,"POLYGON ((-3.728055 40.3865626, -3.7279612 40.3866933, -3.7280898 40.3867587, -3.7280271 40.386885, -3.7275807 40.3867694, -3.7277134 40.3863953, -3.728055 40.3865626))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4092716423, 4092716424, 347475115, 5387140033, 4097261307, 5387140034, 4092716423]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558556527,,,"POLYGON ((-3.7315839 40.3848987, -3.7316726 40.3847777, -3.7317265 40.3847833, -3.7318184 40.3847928, -3.7317876 40.3848644, -3.7318183 40.3848761, -3.7318231 40.3848621, -3.7318693 40.3848656, -3.7318862 40.3847987, -3.7319386 40.3848057, -3.7319232 40.3848656, -3.7319848 40.384875, -3.7320002 40.3848163, -3.7320634 40.3848257, -3.7320449 40.384889, -3.7321065 40.3848973, -3.7321204 40.3848374, -3.7321789 40.3848433, -3.7321882 40.3847928, -3.7322082 40.3847259, -3.7321635 40.3847083, -3.7321111 40.3845746, -3.7320853 40.3845857, -3.7319679 40.3846362, -3.7317506 40.3847447, -3.7317414 40.3847338, -3.7316921 40.3846755, -3.7318348 40.3846038, -3.7320464 40.3845065, -3.7322282 40.3844596, -3.732277 40.3844516, -3.7322429 40.3843785, -3.7322143 40.3843124, -3.7320771 40.3843519, -3.7320501 40.3842773, -3.7319431 40.3843126, -3.7318087 40.3843645, -3.7317637 40.3843844, -3.7318554 40.384503, -3.7317609 40.3845449, -3.7316728 40.3844302, -3.7316338 40.3844475, -3.7314174 40.3845633, -3.7314696 40.3846165, -3.7315811 40.3847284, -3.7314909 40.3847837, -3.7314391 40.3848185, -3.7315839 40.3848987))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4174195736, 4174195737, 5475899215, 5398789882, 5398789881, 5398789880, 5398789879, 5398789878, 5398789877, 5398789876, 5398789875, 5398789874, 5398789873, 5398789872, 5398789871, 5398789870, 5387146689, 5387210976, 5387210977, 5387210978, 4174195754, 5387146690, 5387146685, 4174195758, 4174195752, 5475899217, 4174195751, 5387210975, 5387210984, 5387210983, 5387210982, 5475899210, 5387146686, 4176397236, 4176397237, 4176397233, 4176397219, 4176397220, 4176397225, 4176397226, 4176397231, 4176397216, 4176397217, 4176397210, 4176397213, 5387294395, 5387210981, 4174195736]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558556850,,,"POLYGON ((-3.7310772 40.385211, -3.7310791 40.3852332, -3.7310954 40.3852328, -3.7310983 40.3853013, -3.7310993 40.3853718, -3.7311125 40.3853717, -3.7311034 40.3853919, -3.7310038 40.3853772, -3.7309422 40.3853782, -3.7309333 40.3853054, -3.7309765 40.3853032, -3.7309741 40.3852358, -3.730991 40.3852355, -3.730989 40.3852133, -3.7310772 40.385211))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4153720884, 4153720885, 4153727590, 4153727589, 5398793430, 5398793431, 5398793435, 5398793434, 5398793433, 5398793432, 4153727622, 4153727621, 4153720882, 4153720883, 4153720884]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558559349,,,"POLYGON ((-3.7321981 40.3841476, -3.7323842 40.3841041, -3.7324167 40.3841817, -3.7323305 40.3841971, -3.7324177 40.3844012, -3.7324311 40.3844305, -3.7325711 40.384452, -3.7324138 40.3835316, -3.7323503 40.3835475, -3.7320889 40.383604, -3.7321181 40.3836791, -3.7321871 40.3838611, -3.7322699 40.3838397, -3.7323069 40.3839303, -3.7321254 40.383976, -3.7321981 40.3841476))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4181012256, 4181012255, 4181012260, 4181012259, 4181012258, 4181012264, 5387132612, 5387132613, 4181030487, 4181030488, 4181032989, 4181030484, 4181030479, 4181030480, 4181030481, 4181012256]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558559517,,,"POLYGON ((-3.7308204 40.3849649, -3.7308094 40.3849176, -3.7309213 40.3848953, -3.730862 40.3847512, -3.7307998 40.3846216, -3.7306999 40.3844136, -3.7307447 40.3844, -3.7309077 40.3845581, -3.7312553 40.3848953, -3.7312235 40.3849171, -3.7312251 40.3849347, -3.7311873 40.3849347, -3.7311881 40.3849711, -3.731158 40.3849705, -3.7311596 40.3849271, -3.7310841 40.3849388, -3.7310864 40.3849734, -3.731051 40.3849763, -3.7310494 40.3849452, -3.7310171 40.3849476, -3.7310173 40.3849746, -3.7309763 40.3849746, -3.7309763 40.3849359, -3.7309542 40.3849404, -3.7309321 40.3849449, -3.7308204 40.3849649))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4164013700, 4164013707, 4164013708, 4164013704, 4164013272, 4164013273, 5387183548, 4164013275, 4164013281, 4164013698, 4164013697, 4164013696, 4164013695, 5398789883, 5398789884, 5398789885, 5398789886, 5398789887, 5398789888, 5398789889, 5387183549, 5387183551, 5398789890, 5387183550, 5387183552, 4164013700]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558583043,,,"POLYGON ((-3.730933 40.3842695, -3.7311153 40.384162, -3.7311818 40.3842279, -3.7311124 40.3842686, -3.7312154 40.3843705, -3.7314291 40.3842451, -3.7314821 40.3842214, -3.7314481 40.3841813, -3.7314336 40.3841883, -3.731393 40.384132, -3.7314064 40.3841245, -3.7313877 40.3841049, -3.7314799 40.3840604, -3.7314951 40.3840809, -3.7315089 40.3840737, -3.7315474 40.3841255, -3.7315359 40.3841311, -3.7315747 40.3841759, -3.7318318 40.3840765, -3.731802 40.384019, -3.7318587 40.3840029, -3.7318326 40.3839471, -3.7319092 40.3839294, -3.7318853 40.3838779, -3.7319811 40.3838574, -3.7319578 40.3838078, -3.7319185 40.383724, -3.7318849 40.3837335, -3.7319106 40.3837858, -3.7318311 40.3838084, -3.7317766 40.3836973, -3.731679 40.3837252, -3.7316911 40.3837499, -3.7317091 40.3837447, -3.7317479 40.3838229, -3.7317257 40.3838293, -3.7317361 40.38385, -3.7316098 40.3838867, -3.7315988 40.3838647, -3.7315876 40.383868, -3.7315629 40.3838192, -3.7315815 40.3838137, -3.731572 40.3837949, -3.7315517 40.383758, -3.7313372 40.3838266, -3.7313447 40.3838402, -3.7313585 40.3838357, -3.7314006 40.3839117, -3.7313808 40.3839181, -3.7313949 40.3839434, -3.7312687 40.3839841, -3.7312541 40.383958, -3.731241 40.3839623, -3.7312089 40.3839048, -3.7312257 40.3838994, -3.7311957 40.3838457, -3.730999 40.3839094, -3.7310101 40.3839252, -3.7308868 40.383963, -3.7309404 40.3840499, -3.7310101 40.3840284, -3.7310557 40.3840948, -3.7308498 40.3841819, -3.7308873 40.3842214, -3.730933 40.3842695))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4180866512, 4180866513, 4180866514, 4180866515, 4180866516, 4180866538, 4180866537, 4180866536, 4180866535, 4180866534, 4180866533, 4180866532, 4180866531, 4180866530, 4180866529, 4180866528, 4180866527, 4180866526, 4180866525, 4180866524, 4180866523, 4180866522, 4180866521, 4180866520, 4180866519, 5387148437, 5387210963, 5387210965, 5387210966, 5387210967, 5387261833, 5387261834, 5387261835, 5387261836, 5387261837, 5387261838, 5387261839, 5387261840, 5387261842, 5387261843, 5387261844, 5387261847, 4180969647, 5387261846, 5387261848, 5387261849, 5387261850, 5387261845, 5387261851, 5387261852, 5387261853, 5387261855, 5387261856, 5387261857, 5387261859, 5387261858, 5387261860, 5387261861, 5387261862, 5387261863, 5387261865, 5387210968, 5387261866, 5387148438, 4180866512]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558780057,,,"POLYGON ((-3.7294309 40.3746389, -3.7300109 40.3741505, -3.730337 40.3743753, -3.7305343 40.3742059, -3.7301868 40.3739628, -3.7307456 40.3734993, -3.729496 40.3733651, -3.7292643 40.374071, -3.7292643 40.3744621, -3.7293097 40.3745624, -3.7294309 40.3746389))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5389543178, 5389543179, 5389543180, 5389543181, 5389543182, 5389543183, 5389543186, 5389543187, 5389543188, 5389543189, 5389543178]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558780059,,,"POLYGON ((-3.7315369 40.3752384, -3.731398 40.3753544, -3.7306261 40.3751608, -3.7306302 40.3750669, -3.7321154 40.373796, -3.7319123 40.3736581, -3.7319842 40.37363, -3.7327434 40.3737176, -3.7311929 40.3750086, -3.7315369 40.3752384))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5389543164, 5389543209, 5389543210, 5389543168, 5389543176, 5389543211, 5389543212, 5389543213, 5389543165, 5389543164]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558800789,,,"POLYGON ((-3.7202909 40.3884432, -3.7214842 40.3877914, -3.7213825 40.3876951, -3.7204005 40.3875571, -3.7198674 40.3877229, -3.7202909 40.3884432))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[312827989, 306041785, 306041784, 306034103, 306034104, 312827989]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558800791,,,"POLYGON ((-3.7193237 40.3863535, -3.7188752 40.3865006, -3.7187832 40.3863375, -3.7185284 40.3862499, -3.7186372 40.3861259, -3.718754 40.3861703, -3.7188311 40.3860565, -3.7193401 40.386229, -3.7192887 40.3862913, -3.7193237 40.3863535))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4052898456, 4052899548, 4052899549, 4052899545, 4052898451, 4052898452, 4052898453, 4052898454, 4052898455, 4052898456]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558800792,,,"POLYGON ((-3.7199146 40.3876759, -3.7197718 40.3877244, -3.7191029 40.3865815, -3.7192456 40.386533, -3.7199146 40.3876759))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5389703572, 5389703573, 5389703574, 5389703575, 5389703572]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558800793,,,"POLYGON ((-3.7227515 40.3885268, -3.7224555 40.3886673, -3.7214842 40.3877914, -3.7216142 40.3877278, -3.7220941 40.3877956, -3.7222377 40.3879269, -3.7224542 40.3879041, -3.7226524 40.3882303, -3.7225763 40.3882613, -3.7227515 40.3885268))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4119118013, 5389703576, 306041785, 5389703577, 316422957, 316422963, 4119118006, 4119118007, 4119118009, 4119118013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558800795,,,"POLYGON ((-3.723249 40.3875219, -3.7230902 40.3875789, -3.7229594 40.3873174, -3.7228493 40.3873497, -3.7227952 40.3873856, -3.722203 40.3875896, -3.7221492 40.3875024, -3.7226932 40.3872996, -3.7226205 40.3871823, -3.7225485 40.3870951, -3.7225765 40.3869759, -3.7229641 40.38704, -3.7230715 40.3871111, -3.723249 40.3875219))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5389703582, 5389703583, 5389703584, 5389703591, 4119118041, 4119118042, 5389703585, 5389703586, 4054606800, 5389703587, 5389703588, 5389703589, 5389703590, 5389703582]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558848040,,,"POLYGON ((-3.7172151 40.3803807, -3.7172033 40.3805395, -3.7165392 40.3805287, -3.7163219 40.380528, -3.7162977 40.380517, -3.7162842 40.380495, -3.7162822 40.3803954, -3.716262 40.3803408, -3.7160807 40.380025, -3.7160463 40.379962, -3.7160235 40.3798418, -3.7160369 40.37981, -3.7160648 40.3797831, -3.7161094 40.3797673, -3.7169398 40.3797523, -3.7169401 40.3803764, -3.7172151 40.3803807))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5390219483, 3969510597, 3969510595, 11392682110, 11392682107, 11392682108, 11392682109, 11392682111, 11392682113, 11392682112, 11392682116, 11392682115, 11392682114, 11392682118, 11392682119, 5390219485, 5390219483]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558883477,,,"POLYGON ((-3.7282278 40.3812088, -3.7284052 40.3810514, -3.7284737 40.3809452, -3.7283197 40.3808279, -3.7282719 40.380838, -3.7280067 40.3810643, -3.7282278 40.3812088))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4274673671, 4274673670, 3855455853, 3855455852, 5390721706, 5390721707, 4274673671]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558883478,,Bajos de Opañel,"POLYGON ((-3.7241623 40.3862814, -3.7238902 40.3862416, -3.7238921 40.3862342, -3.7240375 40.3856575, -3.7240612 40.385661, -3.7242847 40.3856937, -3.7243096 40.3856973, -3.7241623 40.3862814))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5390721708, 5390721709, 8482255793, 5390721710, 8482255807, 8482255811, 5390721711, 5390721708]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,559141147,,,"POLYGON ((-3.7396905 40.3886911, -3.7396372 40.3887371, -3.7398481 40.3888901, -3.7401601 40.3888285, -3.7401527 40.3886025, -3.7396905 40.3886911))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[1947497739, 5393405925, 21776015, 21776012, 5393405926, 1947497739]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,559406053,,,"POLYGON ((-3.716372 40.3973189, -3.716379 40.3973381, -3.7163861 40.3973646, -3.7163137 40.3974057, -3.7162405 40.3974309, -3.7161466 40.3974497, -3.7160595 40.3974491, -3.7159733 40.3974315, -3.7159001 40.3974121, -3.7158161 40.3973793, -3.7157214 40.3973147, -3.715679 40.3972661, -3.7156559 40.3972103, -3.7156243 40.3971229, -3.7157441 40.3971156, -3.7158909 40.3971297, -3.716068 40.3971703, -3.7162329 40.3972259, -3.716372 40.3973189))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3113560897, 3113560892, 4307238825, 4307238826, 4307238827, 4307238828, 4307238829, 4307238830, 4307238831, 4307238832, 4307238833, 4307238834, 4307238835, 4307238836, 3113560915, 3113560905, 3113560894, 3113560889, 3113560897]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,559420075,,,"POLYGON ((-3.7233697 40.3857272, -3.7234237 40.3856326, -3.7234409 40.3855945, -3.7231481 40.3855623, -3.7230971 40.3856738, -3.7230245 40.3859164, -3.7229765 40.38599, -3.7229419 40.3862816, -3.7229365 40.3863677, -3.7229011 40.386648, -3.722871 40.3868709, -3.7229835 40.3868738, -3.7230844 40.3864533, -3.7231428 40.3862403, -3.7232755 40.3862565, -3.7232716 40.3861367, -3.7231613 40.3861208, -3.7232615 40.3857085, -3.7233697 40.3857272))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3161138749, 5395583594, 3161138744, 5395583596, 4112599127, 4112599128, 4102587521, 4102587520, 4118583826, 4118583827, 4118583815, 4055584610, 4055584607, 4055584606, 4055584609, 3161141076, 3161141075, 3161138747, 3161138749]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,560500567,,,"POLYGON ((-3.6939309 40.5088088, -3.6935822 40.5092273, -3.6928404 40.5088701, -3.6931891 40.5084515, -3.6939309 40.5088088))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5405338427, 5405338428, 5405338429, 5405338430, 5405338427]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,561295814,,,"POLYGON ((-3.7275607 40.3863471, -3.7276269 40.3862907, -3.7269404 40.386047, -3.7269183 40.3860983, -3.7268736 40.3861989, -3.7269956 40.3862283, -3.7269224 40.3863987, -3.7270168 40.3864294, -3.7271205 40.3864568, -3.7271598 40.3863488, -3.7271984 40.3862546, -3.7273814 40.3863013, -3.7275607 40.3863471))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[3161141088, 5412530322, 5412530323, 4097224843, 4097224842, 4097224847, 4097224846, 2749628564, 5412530324, 3161141092, 3161141084, 7314997675, 3161141088]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,561887855,,,"POLYGON ((-3.6992983 40.4018182, -3.6992232 40.4017283, -3.699132 40.4017651, -3.6990542 40.4017242, -3.6990944 40.4016834, -3.6994914 40.4016977, -3.6995182 40.4017222, -3.6992983 40.4018182))",,,private,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5417386550, 5417386551, 5417386552, 5417386553, 5417386554, 5417386555, 5417386556, 5417386550]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,562062585,,,"POLYGON ((-3.7220744 40.3851337, -3.722072 40.3851905, -3.7218449 40.3851799, -3.7217593 40.3851285, -3.7217138 40.3850764, -3.7217121 40.3850416, -3.7217398 40.3850206, -3.7220052 40.384894, -3.7220784 40.3849184, -3.7220744 40.3851337))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4156343114, 5418878939, 5418878940, 5418878941, 5418878942, 5418878943, 5418878944, 5418878945, 4156343113, 4156343114]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,562588336,,,"POLYGON ((-3.7594287 40.3870336, -3.7598128 40.3864467, -3.7600615 40.3866459, -3.7594287 40.3870336))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5423448047, 5423448048, 5423448049, 5423448047]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,562588940,,,"POLYGON ((-3.719767 40.3857415, -3.7188607 40.3857408, -3.7193895 40.3859316, -3.7196711 40.3860396, -3.7197265 40.3860609, -3.719767 40.3857415))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[306034081, 1399790122, 8494597626, 11230032784, 306033788, 306034081]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,563707346,,,"POLYGON ((-3.7325005 40.379047, -3.7326218 40.3788521, -3.7322665 40.3787223, -3.7321468 40.3789218, -3.7325005 40.379047))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[1399790187, 1399790326, 1399790430, 1399790375, 1399790187]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,563707348,,,"POLYGON ((-3.7319985 40.3786062, -3.7322288 40.3782382, -3.7321771 40.3782142, -3.7320594 40.3781707, -3.7319313 40.3781261, -3.7319136 40.3781614, -3.7318265 40.3783101, -3.7317352 40.3782791, -3.731702 40.3783501, -3.7319985 40.3786062))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[1399790205, 1399790247, 4214123036, 4214123037, 5432020438, 4214123039, 4214123040, 4214123041, 5432020439, 1399790205]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,564147925,,,"POLYGON ((-3.7269685 40.3867828, -3.7266559 40.3867057, -3.726646 40.3867264, -3.7263117 40.3866451, -3.72628 40.3867147, -3.7263068 40.386721, -3.7262718 40.386793, -3.7262281 40.3868935, -3.7262511 40.3869002, -3.7262071 40.3869986, -3.7261736 40.3870751, -3.7261303 40.3871844, -3.7262111 40.3872047, -3.7264668 40.3872721, -3.7266919 40.3873297, -3.7267772 40.3873574, -3.7268313 40.3872255, -3.726469 40.3871339, -3.7265353 40.3869818, -3.7266911 40.3870212, -3.7268976 40.3870734, -3.7268799 40.3870422, -3.726775 40.3870145, -3.7267324 40.3870033, -3.7266282 40.3869763, -3.7266442 40.3869367, -3.7266704 40.3869432, -3.726722 40.3868241, -3.7267644 40.386837, -3.7267675 40.3868294, -3.7268807 40.3868587, -3.7268776 40.3868652, -3.7269268 40.3868789, -3.7269685 40.3867828))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[4097261311, 5436248244, 4097224858, 4097224859, 3685932369, 3685932370, 3685932355, 5436248254, 5436248255, 4097261312, 4097261313, 5436248245, 7998141577, 7998141579, 4097319085, 5436248246, 4097319690, 4097319691, 4097319692, 5436248247, 4097319689, 3685935452, 3685935453, 3685935456, 3685935457, 3685935458, 3685935459, 3685935460, 3685935461, 3685935462, 5436248253, 3685935464, 3685935465, 4097261311]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,564792185,,,"POLYGON ((-3.7422384 40.3920434, -3.7417699 40.3924169, -3.7418964 40.3924199, -3.7418865 40.3926488, -3.7425409 40.3926638, -3.7424302 40.3923747, -3.7423462 40.392197, -3.7422384 40.3920434))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[5440836542, 5440836543, 5440836544, 5440836545, 5440836546, 5440836547, 5440836548, 5440836542]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,565022022,,,"POLYGON ((-3.7265804 40.388356, -3.7266317 40.3881723, -3.7266051 40.3881044, -3.7262585 40.3880293, -3.7262835 40.3881435, -3.7262124 40.3881597, -3.7261816 40.3882666, -3.7262007 40.3882724, -3.72616 40.3884089, -3.7261336 40.3884887, -3.7261007 40.3886055, -3.725989 40.3885886, -3.7259352 40.3887746, -3.7262784 40.3888312, -3.7263035 40.38875, -3.7264249 40.3883658, -3.7265557 40.388389, -3.7265804 40.388356))",,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,"[2805808326, 2805808327, 2805805663, 5442647276, 5442647277, 5442647278, 5442647279, 5442647280, 4121840934, 4121840933, 5442647281, 5442647282, 5442647283, 5442647284, 4117287004, 4117287005, 4117287002, 2805808326]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
